x,y
0.0,0.0
0.1,0.18181818181818182
0.2,0.33333333333333337
0.30000000000000004,0.46153846153846156
0.4,0.5714285714285715
0.5,0.6666666666666666
0.6000000000000001,0.7500000000000001
0.7000000000000001,0.8235294117647058
0.8,0.888888888888889
0.9,0.9473684210526316
1.0,1.0
